"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1.97132273559921,1.52750872683632,1.8980977195204,1.97526981004546,1.71112047531899,1.92234353603701,1.81210136998697,2.01011086527198,1.76309424629406,1.85685079118913,1.88410551844287,1.86008786961986,1.86772535289745,1.89315248494171,1.78131295776034,1.88454485272224,1.81065049154456,1.88084613913619,1.88401048410239,1.86468776138749,1.87022446745178,1.9162703475271,1.8840210427351,1.87189996019248,1.86764456839331,1.87558928502215,1.87105494870603,1.8765705983102,1.87386169479922
"2",1.55055632168442,2.0794570492108,1.67493105289698,1.76088657724747,1.8857876544615,1.90522978907207,1.82917677313073,1.73589892231714,1.77618413055135,1.83500888381859,1.92019551422421,1.82598931013515,1.89981629772188,1.88566527772772,1.89175522245239,1.90523473373458,1.92431802876163,1.85741885592899,1.90815457378965,1.86340033796629,1.8740178038225,1.88650705289491,1.86356636738856,1.88093565731003,1.88768698932957,1.87234283103964,1.89317813421027,1.87100850802617,1.87419902429662
"3",1.28365686090991,1.77493240296062,1.64705305312038,1.88415162124067,1.75660074598268,1.80686265618136,1.88405201291308,1.98383338218007,1.83931265418147,1.8475105855669,1.84373669698545,1.858770927453,1.89955283287231,1.96146451154172,1.82220457821595,1.88865792815085,1.89425951964105,1.89253673260571,1.82454386255539,1.88334117516993,1.87907090882939,1.86647937908201,1.88581305885153,1.88237825567353,1.84695273341824,1.87087399713579,1.87771754173407,1.85983342100792,1.88449266028658
"4",1.52504722906228,1.8074202513434,1.86049646136497,1.90411396823522,1.92032651562751,1.85162166440822,1.93826449082833,1.87712842496142,1.87096823364911,1.83724911727635,1.85882105398923,1.88810148629898,1.7876509134455,1.93021170857831,1.89487877609391,1.92768382789709,1.88345342874683,1.91106107654543,1.89988541453028,1.84455474198392,1.87245005391549,1.84238688526121,1.86379103259266,1.87191147047902,1.8576831182914,1.86366325719749,1.87256153064049,1.88281455619507,1.87150312063992
"5",1.58194584415573,1.99147566613097,1.79228016295465,1.83764846271012,1.87199931798105,1.70863392314974,1.89721413551236,1.87168311624733,1.96456309677357,1.95300496824709,1.86390255504078,1.9552811330461,1.92699610957415,1.87703307735708,1.91606788627864,1.9127625231459,1.82716110785774,1.88701071733146,1.89372762396269,1.83907746170638,1.86824356504215,1.87387382702571,1.86244108831462,1.88259836047322,1.89231293768926,1.87226795104305,1.86427218986238,1.88771561075672,1.87417529873736
"6",2.04482895460982,1.79638627317368,1.84379460748533,1.84708011782371,1.67185659397494,1.83447490440248,1.9802448583236,1.82794141566606,1.85142602581444,1.89277705895155,1.92093515592187,1.88898544118895,1.93827672058348,1.85782833761021,1.86691224332337,1.8753523035873,1.87798011036774,1.83977944771286,1.87666988355039,1.86395805095909,1.86871706521211,1.87529197704473,1.86196828703117,1.86891111904312,1.88303503087499,1.87361738134497,1.88242666740149,1.87304842566815,1.88410886115443
"7",1.38759082012603,1.54181601985239,1.99714113314811,2.0408081068542,1.66703348449923,1.92480158567923,1.95104499979048,1.86188641630045,1.81595606136743,1.94101596505586,1.85857249372955,1.76881567187722,1.91769896709082,1.84133394601448,1.84221327463769,1.895241323308,1.88276251050833,1.87270993998611,1.90908208695136,1.83354446800043,1.87957385002245,1.8711500950274,1.87408914782162,1.85564329328159,1.88066550394087,1.89565899779008,1.87855457149744,1.86929515042468,1.88101782530745
"8",1.72121475957139,2.2418395404568,1.90396913660426,1.77170037414355,1.82170003734426,1.87768070813924,1.8234528490634,1.88158032538889,1.86249909468656,1.87598585368494,1.83795082163876,1.96790099614752,1.88445055365029,1.93034849152148,1.89002729623411,1.80423337331631,1.92293787325395,1.85302478908555,1.90964561397755,1.90714410640104,1.85347465920172,1.90801916804986,1.88156665722401,1.87640197116353,1.88935885937436,1.89063652929941,1.89080017639142,1.8538565538566,1.88310262822406
"9",1.36559791771816,1.72028437788556,1.89929689512088,1.83494373183593,1.69173628899674,1.84229383137158,1.80082869016876,1.91366193409423,1.90003836102355,1.8547940734737,1.86954765408704,1.87288196480848,1.86773805324839,1.86684130782909,1.93454746303955,1.85267521704706,1.88334369470274,1.89326487048617,1.8432281799366,1.86428896183436,1.89030754790728,1.90787298333715,1.84700435926549,1.90789094895956,1.85916250817271,1.86921560913676,1.86724272353931,1.88388276631744,1.88204655026213
"10",1.44983663650356,2.02972959425587,1.82295962613185,1.77569388133549,1.61569796968472,1.92366109025299,1.81238500004666,1.78639430488228,1.88897982832287,1.892830737519,1.83733255385021,1.86430203297394,1.8836459938424,1.85382935538446,1.83807551412159,1.83716691384422,1.86136114648391,1.89369351589855,1.936117605871,1.90928145465968,1.88722634074347,1.86211521128641,1.87114570872593,1.90899135150385,1.88141163391204,1.88085437716466,1.86807502725236,1.87983021784432,1.87533849753975
