"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1.59897177922415,1.77176850316241,2.03031245993617,1.4615196073719,1.57133066488381,1.54230346375259,1.59247320657248,1.61340673853111,1.54474355630016,1.59335536538996,1.55579272275552,1.67980099278415,1.58435262328992,1.58974035173238,1.62598728098937,1.56979678236438,1.60941883033126,1.61269548870865,1.58286240019651,1.58913217838157,1.56097760989127,1.55377552671152,1.59030945217471,1.57153707244737,1.58252542196564,1.57066719263102,1.57577191142445,1.59698385950286,1.59193761055135
"2",1.1994014576773,1.50583607028448,1.57312392133882,1.5353228824915,1.62070847395237,1.72165341687871,1.59137638465833,1.47322263821341,1.69336680759818,1.63960372813144,1.516872044144,1.55828956315929,1.57704821853749,1.59638510074661,1.61200984310521,1.53043750196882,1.59975253161442,1.60400008760289,1.55033325801073,1.61278184854387,1.58942872771733,1.58170230373206,1.57273863231337,1.59257843324742,1.59552705681385,1.59546524515036,1.60154127468582,1.58579100163281,1.58508757116347
"3",1.46359736438169,1.12716767738057,1.33885432703221,1.64851639029458,1.75912603557247,1.59247474976718,1.70311844757729,1.60040676022583,1.54693357399995,1.64460614857387,1.59336148088416,1.54346420469315,1.63640879510156,1.63403335473222,1.58067731041585,1.52980951310955,1.61532830253893,1.59845663172726,1.57011966505819,1.58968127633917,1.5303628244329,1.61070662552119,1.56515838445705,1.59943448998513,1.59222518070845,1.58745180814579,1.58678635819057,1.58455654498568,1.59899880102335
"4",1.41431525657642,1.16434690561592,1.73751207679453,1.23438177947307,1.58385677948199,1.5847688220168,1.6889782457012,1.55617281761774,1.56685051838668,1.67025527624678,1.59384601198805,1.55462634909696,1.63151155236746,1.60031245827451,1.55664674931245,1.62518794917723,1.57728386644326,1.5691073380904,1.61367594248457,1.58590688085056,1.582659478748,1.6081106889242,1.61112062679624,1.59638031485587,1.57802142905661,1.57723700326709,1.5751358202484,1.59062764867647,1.59377400880908
"5",1.50625803008905,1.73922748908369,1.51918477054685,1.35538253546437,1.65443202459723,1.67055413573727,1.54548241063112,1.75818452620054,1.71092609989184,1.56750742667082,1.54663711843795,1.53533052191682,1.6024693378358,1.56303216831973,1.60553341386671,1.61369510422452,1.60897029365993,1.56075295487619,1.53397744831931,1.56496664614831,1.58702436128897,1.6114664139366,1.55660832445759,1.58891344790729,1.58987074419634,1.59436862971012,1.58919311842688,1.58696956672899,1.59071010499451
"6",0.935710224947684,1.70586523333717,1.7074697147434,1.59172178954982,1.59635838131515,1.71038262500113,1.50787011212374,1.59774861521749,1.65032115049011,1.63596858353911,1.54382354600615,1.58343757142785,1.57840014352472,1.56830909803377,1.59978872570469,1.56972266624852,1.58069226629281,1.62886715289445,1.58809591432268,1.55075544802244,1.61092760834788,1.6175089574702,1.59028997080191,1.57342057260726,1.56306473265352,1.60987826972537,1.59723971208378,1.59441044669731,1.59074722738565
"7",1.76613011076219,1.41135914632574,1.41232205890648,1.7468281653975,1.48416546923065,1.51575252205631,1.48451794973909,1.41883463283299,1.67163484530583,1.59232364947447,1.64166605043692,1.56454916135424,1.57439686325215,1.60103092590503,1.63892338879314,1.5835739050263,1.56942023007957,1.56239009261931,1.57736850392291,1.59395015391763,1.58457729481328,1.58638742829564,1.56670614580954,1.57742426962426,1.57823557642225,1.58564046501183,1.60071704655267,1.58680964427859,1.58458829223601
"8",2.16493971512738,1.35225816210023,1.55866435969668,1.68285940237202,1.35419413737153,1.69827418610069,1.67846637596435,1.60040931858798,1.50180577149201,1.69824712954901,1.51888531439388,1.56671929553279,1.60737725525496,1.5925375310013,1.61486064713598,1.58097691395482,1.61037304776942,1.56151567193702,1.57496535074807,1.56201658487866,1.62558437739474,1.60554167199026,1.56127756664834,1.62013730312696,1.59340759858443,1.57817073730056,1.58615226854734,1.59801573910429,1.59231402501349
"9",1.47707524025163,1.82937621373609,1.33389954252097,1.54523923040267,1.53495522568918,1.44012771966758,1.60542616336546,1.44102481727436,1.60746950114204,1.63204672414188,1.50556144182209,1.53928707018633,1.71690190149268,1.50205915270513,1.57450634769081,1.54317479715696,1.57848332830086,1.59298924697493,1.62044609438443,1.6062957678805,1.61172707708384,1.59920223273186,1.59349562447236,1.58265500002034,1.58020482358628,1.60137793617801,1.60007449939607,1.57953422482664,1.58207855014467
"10",1.25216270377465,1.66283584381382,1.68359924742466,1.31826706638753,1.44030341161692,1.45193541678354,1.705440247596,1.62704517571987,1.65571536569999,1.56138856382847,1.60003934846591,1.57395877201061,1.56521643696167,1.62242870680982,1.60650542888461,1.54937120548867,1.55714090863907,1.63208740864903,1.5968894207391,1.58629208154343,1.61988230761475,1.58924963017059,1.57374079810287,1.56295620041754,1.5853905877799,1.58850362894405,1.59096775989741,1.58800942677088,1.57405469439064
"11",1.87283900384539,1.91550114249189,1.42341559177539,1.77454829327836,1.5525296050801,1.47717692922409,1.67508869301532,1.54686896664987,1.55106091937802,1.64235581754068,1.60685653034205,1.56238387993917,1.63533497227486,1.60623405171778,1.53919515434678,1.60557976235659,1.55694695420268,1.58461313377718,1.6107081657026,1.59749369525522,1.58179419365073,1.54701109543312,1.57798309348442,1.59437683454265,1.57813301348351,1.59278306629572,1.59280818647547,1.59465600348337,1.59668306304073
