"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",1.41547875423706,2.06852216721075,1.93228231163962,1.95060446775125,1.99812373904461,2.05188457262693,2.03826214635446,2.03866601869289,2.13535893248712,2.05466668889308,2.04777245521411,2.06231811704044,2.13473061287521,2.07358082290583,2.17114244300001,2.13661865557673,2.13854077421561,2.15087204270444,2.13899291043583,2.09040029992921,2.12226567041184,2.09246617322561,2.10520891202307,2.08885919441141,2.14816810365947,2.11245858983437,2.11748159893196,2.11283164655771,2.10390168683503
"2",1.36098144682815,1.70977058263485,1.88989439959126,2.1047728425805,2.14947807360768,2.16395095045631,2.29766048014116,1.9871001823831,2.1543380901251,2.14361206007669,2.13217214948042,2.10688073202545,2.12746067440468,2.03548827601293,2.11162307730142,2.10192012891359,2.07420548728701,2.095181900293,2.15731849107381,2.09052742470141,2.10539474615452,2.05567085198845,2.10658539420627,2.11075708212982,2.13376872013948,2.13447903261843,2.10594334648954,2.10874863348573,2.11834122866386
"3",1.30375597994228,2.45691270711122,2.20587289519315,1.82365617795625,2.09258503311545,2.1083281630348,2.06870904660524,2.10754473744132,2.14377583577329,2.12186869894872,2.07250852174207,2.10990870477928,2.1457619595611,2.10224251120478,2.12858611725126,2.12461812158285,2.13683646931088,2.12327066764009,2.07118041645022,2.13972501414377,2.13555721988786,2.06498254819907,2.13786208092723,2.10114251923408,2.08270187425202,2.10520634922141,2.12562857727,2.10752517772808,2.11074358364683
"4",1.55111590647945,1.79475605145535,1.93741386535169,2.02212832678183,2.25844104231467,2.12888954665213,2.07806823101464,2.08943340079622,2.1617287349451,2.08498309880617,2.07222725252889,2.12363652287959,2.04956341249779,2.10063919053221,2.15287429496278,2.10500317688,2.11447302752336,2.18265344802425,2.09666065265337,2.07561804952894,2.12389634895897,2.11424199005359,2.11699472529495,2.10335463132068,2.08632266461417,2.10478614053748,2.13135661330942,2.10461252802231,2.10168007068989
"5",1.87425878057238,1.8057656975507,2.27322598113415,2.02483334531705,1.97561806094936,2.29034709173142,2.07076904350986,2.05262536829604,2.05247799909292,2.0757817867076,2.16333307715164,2.07293642448135,2.14409333790758,2.12733830826793,2.11424164413486,2.12395528629874,2.09243425904346,2.0826774428338,2.10330180840164,2.09503229964124,2.14411309856929,2.08725927498977,2.14295164295808,2.11232319173796,2.08290861969266,2.11461231616935,2.08359653611538,2.10740971117372,2.10805634837185
"6",1.87924318872983,1.7892404065872,2.27476014156704,2.0290839017117,2.11619402275794,2.15107323834457,2.11693171240485,2.06440099872963,2.08038642976089,2.15813874256494,2.13577113270473,2.13601920419253,2.08586655593982,2.15090737542623,2.09815156138265,2.10164167977932,2.08634323556206,2.09851621144744,2.12336292927631,2.0913614219019,2.10960496320029,2.14105250904236,2.14136570228342,2.11800407052614,2.12491059440055,2.09748079538613,2.10685251493611,2.09786871442278,2.09602155614051
"7",1.49043384326817,1.86452238998525,1.81011435787745,2.06073708893716,2.1628453864052,2.22830394777387,2.08806033641827,2.17700686578269,2.18951028589238,2.05304707506822,2.09351071351327,2.02303131515235,2.11473052869137,2.1395848414982,2.13771480094313,2.09022773545429,2.09934563657492,2.10897292785811,2.1397292379057,2.12661167985967,2.1141394716367,2.09843589822556,2.08403491733769,2.08784611015103,2.13920431690443,2.10700072485966,2.09151040326688,2.13485516762678,2.10560103300502
"8",1.88037047292752,2.07264280079308,1.91799111876157,2.02985349164874,1.95049315682423,2.12350297255815,2.09031232457685,2.08434093802838,2.08817880520959,2.10083352259763,2.05036832378562,2.12149023613333,2.14085391923949,2.08819969631415,2.1126661945074,2.08242902117845,2.09033566729228,2.06776541952565,2.12299910218173,2.07503990346238,2.13050307785676,2.1017531406323,2.12157942629369,2.12781251150702,2.07927729673061,2.11467673770708,2.10608241961491,2.11230057454584,2.10892983786229
"9",1.37209556976241,1.73958092908142,1.97529036020176,2.13685522495551,1.86535128065495,2.08117969882699,2.09923579161301,2.08191342133712,2.17014932466571,2.06728804647814,2.17331082571234,2.07461672982779,2.10073316063483,2.08854722737776,2.09532487709656,2.09664352784656,2.09925150044564,2.12907461156439,2.11104776008521,2.09795303091061,2.1089252788001,2.08809367660661,2.10026696329948,2.08875690837883,2.10482002996045,2.08408856463821,2.10738770659777,2.11287433223563,2.10973787209587
"10",2.13016120171933,1.90904516652734,2.16578317734963,2.00764346093358,2.25466746568947,2.07579034172646,2.12078687208273,2.02433176946435,2.07851043013313,1.97078238749949,2.08741605677684,2.16401223580038,2.08121843464048,2.01997419579141,2.12538292005437,2.15591561651732,2.13402358733877,2.07808158853368,2.11683641972682,2.12506653664926,2.1112911323555,2.11872140197937,2.12046047866042,2.07436845887704,2.10708635147753,2.11140088357555,2.08123477058789,2.12324638736344,2.10721305413875
