"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"1",8.61902327954965,9.76126564249264,9.53240201433101,9.91439174893912,9.71595437954437,9.79960251040458,10.0054199502426,9.99474448892748,9.91738539503701,9.96089209994491,9.99568373388519,10.0046830033042,9.96060179270471,10.0629885426251,10.0247339634528,9.98961451794955,9.93713810918646,10.0507847167199,10.0251472663505,9.98221520622447,10.0227813248313,10.0331313835009,9.99266744707385,10.022868661678,9.98245319443361,10.0070947355201,10.0209186209063,10.005188067196,10.016981135773
"2",8.15357564388146,9.16977794986991,9.57909941595455,9.84379043406005,10.0779522796253,9.95428899385032,9.96111817173893,10.0084744861704,9.98777847335582,10.0478756986136,10.0273490594109,10.0137670448347,9.9980100191224,9.93802518943205,10.0115222945263,10.0297534481309,9.94512457909249,9.99571134259008,10.0137602576043,9.98933435072909,9.98111755775331,10.0109398992699,9.97423030681604,9.99310969045267,9.9844389822707,10.0042498866938,10.0306091165546,9.99930941592756,10.0073099992234
"3",8.1281085626685,9.92585212379812,9.53732136884512,9.87981636562474,9.89373371360135,9.89763354643407,9.72653610121214,9.87303574373778,9.9553619144106,10.0084661674257,9.94682730400094,9.95012493535688,9.96041563029814,10.0361583150745,10.0496018592001,9.97148795440674,10.02039228346,9.98350620992442,9.9958594156556,9.99411455601504,9.97880155340347,10.0253721393755,9.9806038981331,9.99794703568819,10.0015412072229,10.0008226130676,9.99171964678865,10.0144052476303,10.010378955862
"4",8.45480772352305,9.24510196541976,9.73997074327784,9.86644453387674,10.1239150924747,9.81758302275783,9.9375164700785,9.97164870714777,9.92223556162438,9.9792292643792,9.88688833435703,10.0162024330258,9.94528089582568,9.96677709561505,10.0292178593473,9.9854996250782,9.96316034866074,9.96488191249785,10.0024635968033,10.0411512467278,10.0024454551568,10.0333868933843,10.0126099995017,10.022226476888,9.99670122153756,10.0141629999868,10.0189365402041,10.0034266086611,10.0148060435182
"5",8.39753822456196,9.64830039724564,9.81506177370122,9.83049854400567,9.88860075270621,10.0274088138238,9.93792719992604,9.99924632912998,9.90510760852074,10.0293562346496,10.0499658020063,10.0332837416921,9.98779995698717,9.8943518117933,10.0835503051731,10.0094983410132,9.93868016362052,10.0274791064171,10.0334083753618,10.0135704342088,10.0036957372776,10.0059699229744,10.0252205482231,9.98096611501519,10.0245378669988,9.99847062970503,9.99619357110235,9.99937853947775,10.0009313881803
"6",8.8947710987812,9.36608717465212,9.91579857838799,10.0257316659939,9.82990296922114,10.0167773074874,9.81689432558616,9.9381176875593,9.95021604304409,9.98815329474658,10.013537194274,9.96414664608001,9.92861541003211,9.96961608126946,10.0637284249793,9.99207338484502,9.9690668735451,9.99259214153044,10.0315959900531,10.0429070171044,9.98925998119887,10.0022853592787,9.9644083007558,9.99050617798018,10.003498760938,10.0188220091768,9.98486952541229,10.0136742092854,10.0133158497811
"7",8.99403700779039,9.52362902159722,9.70821833855682,9.77785749447101,9.82914601651688,10.0008555889173,9.93488283346744,9.97015454116762,9.9301592310945,10.0222332399186,9.95847112777347,10.0342667909568,10.0964728185978,9.99207492762536,10.031685975157,9.97148245832875,10.0537990579952,9.95648855226767,10.0103257255443,9.96131468730464,9.96623040830871,10.0056398043552,9.99381633009458,10.0016990731965,9.99000071315405,9.99112184448376,10.0229760313002,10.0177341711505,9.99909236775714
"8",8.37828342135342,10.0269765600474,9.67776894851659,9.74574752958852,9.90699419018282,9.91610166008509,9.89444977034622,9.7972395420093,9.95288351030776,9.94744009867061,9.92994523169762,9.85751994568199,9.96064577299449,9.99244491187068,9.98443875682711,9.95734400879073,9.9273918675456,10.0052995459453,9.97470959322658,9.98298210003019,9.98993887476706,9.97335667275755,9.99880165934413,10.0135978936204,10.001260634573,10.0107173626818,10.0066210370519,9.99878441060147,9.99088156070988
"9",8.16847576570297,9.53984024927001,9.23310967546101,9.65555703621324,9.77693959591758,9.65412688853723,10.0112909604469,10.0211784294881,10.0093233534794,9.96320779134516,10.0273179700498,9.97529448028155,10.001956228778,10.0140096323845,9.99608806025753,9.97987952401045,9.98899181699517,10.0134723871673,10.0035142770849,9.9977957165169,9.99905729524726,10.0063793540422,9.99392462453249,9.97690406622761,9.99294052581772,10.0002383615748,10.0001743203507,10.0059847868025,10.0099049931483
"10",9.37105831896032,9.56140039238286,9.65228221097723,9.88445223070863,9.90215878853196,9.80607590577173,9.83847882808069,9.91189428664538,9.91831579029198,10.0076755592253,9.93209229485713,9.98174025489415,9.97850938307709,9.90334422472804,9.95485891245189,9.95716576027852,10.0312266459174,10.0359262303721,10.014692940334,10.0207702495287,10.0044582787216,10.0347897239654,10.0298260659569,9.96560801127086,10.0048876178136,10.009003508789,9.99299038157372,10.0096104579317,9.99801940513077
"11",9.1914356485007,9.54081151676764,9.81835019930388,9.97485355409001,9.9164348480579,9.90330745184691,9.94694491809243,9.93088952347842,10.0503729792394,10.0341592686347,9.92221708356371,10.076266415649,9.94864267395084,10.0300251497545,10.0488947053375,10.0452500805902,10.0041967684018,9.96769175565123,9.95390160113725,10.0027047207223,9.988976180265,9.98922047177637,9.98755658797512,10.0054214989611,9.98152146856359,9.98836269129077,9.99847784057004,10.0140895241628,10.0026150772259
"12",8.87414263056733,9.70728250230574,9.66545434102675,9.7191232559269,9.72889079915886,10.0038880575536,9.97776663480553,9.95034841956568,10.0102244699638,9.92201921200114,10.1387281989924,9.9634346681316,10.0174686139481,9.94515725889733,9.96663643628262,9.9754644923361,10.0142128488479,9.96879286382358,10.0270986298522,9.98524561408833,10.0017994325739,10.0009060306076,10.0003898008395,10.0221454793362,9.99398319219928,10.0180164645748,10.0078350392932,10.0097700138891,10.0142178190424
"13",8.89407045210211,9.59622612673266,9.70814926106885,9.92067597330108,9.93207458350624,10.2164131461821,9.93685861644288,9.95000215276839,9.94495125329964,9.98358999886404,9.85828859825883,10.0137777303128,10.0258178744705,9.97363599122846,9.99564075414763,10.0043827764969,9.9927504122422,9.96179227899594,9.98805491490023,9.97146621445772,10.0207337517909,10.053162250437,10.029041676925,10.023016996067,10.0077263800133,9.99530209138913,10.0122246525898,10.020299874695,10.0093361506733
"14",8.73742657464701,9.24813222953888,9.6682142647655,9.86716461527043,9.9976460796812,9.86569476968076,9.94700357671392,9.87153082050802,9.99948924041933,9.90508325168642,9.98140856640878,9.93505766462212,10.0164602826529,9.97132120668863,9.98354664679433,10.0058858370376,10.0262616254076,10.0071669550291,9.98361970894182,10.00010321248,9.97092348436539,9.95437122263866,10.0029386959289,10.0235961328779,10.0077052714932,10.0447542814891,9.98697815073363,10.0130521706972,10.0042282761016
"15",8.7236680584711,9.48947499302126,9.78225355994575,9.93722765483627,9.89407045808362,9.99990694826661,9.85474951711618,9.89781089013498,9.896768403776,10.0602070091195,9.9872511421777,9.95786962128624,9.95849419357059,10.0764462798763,9.99251073430662,9.93612927317992,9.95755405573992,9.98839123689097,10.0101355248322,10.0205743157279,10.0095920069918,10.0011236886954,9.94945097886457,9.99411022016499,10.0123751483499,10.0140866602879,10.0056215683383,10.0013168628502,10.0072115680948
"16",8.82672923501084,9.54048711323939,9.58240263500484,9.91676251374918,9.75719921716723,10.022326816859,9.8972782833826,10.0462629822621,10.0748989248305,9.96164198417774,10.0145927635012,10.0471997118186,10.0004274995114,9.96587796034225,9.9761732872378,10.0401345651249,10.0229953015845,9.99425921443777,10.0641488834041,9.98498600862403,9.99768305368776,10.0239648748807,10.0163038460916,10.0465473196275,9.99025709251824,9.99790769399592,10.0001388373719,10.0075150715067,10.0116478130816
"17",8.16498190489609,9.91544665577918,9.80794768306939,9.87284163987487,9.83038513195112,10.0349945754398,9.86912058023335,9.94035469671803,10.0377383129775,9.88739068507406,10.0200481653272,9.93563316092794,9.98410184224934,9.98202345160164,10.0167138533822,10.0307089423322,10.0454199285877,10.0311295843902,9.93825944276887,10.0060266637182,9.99298493698889,10.0151840746768,9.98351027727893,9.98106971556953,9.98308131545375,10.0139379925599,10.0202544504029,10.0083460873788,10.0149053331576
"18",8.76204896602789,9.92521617391482,9.8494314438402,9.67218693033318,9.99513691482413,9.82615119811822,9.86464500575894,9.90441622059508,9.98888973209903,9.92229064315444,9.90586935887138,9.97365464089891,10.0975448808098,9.984629655811,10.0129819182186,10.0215296768532,9.98964432235304,10.043251787475,9.98556611895779,10.0137764411978,10.0252848820625,10.023249062082,9.97918351798269,10.0256188391518,10.0162896062084,9.99250695677508,9.99928507376082,10.0037474200675,10.0137095150311
"19",8.45712897831541,9.69832680367535,9.60335037874849,9.87424385519878,9.74375523871148,10.0643736347634,9.93131613033237,9.9785389565717,10.0145587700417,10.028826526139,9.97311083870485,10.0359214032588,9.99643561667244,9.97248069556109,9.97766248881024,10.0363794726054,10.044475646309,10.0103336286947,10.0183385385209,9.97686419022847,9.98936221618108,9.96710051845381,10.0037870556075,10.0082249783724,10.0009923429972,10.0068415445436,9.98763958248437,10.0060270127051,9.99804574016867
"20",9.0624348850701,9.58507376461423,9.40169313427156,9.94391974833791,10.0102357813691,9.77919374146811,9.79094941351572,9.98357701035148,9.99779611776377,9.91911355995867,9.95102112976137,9.92299659027065,9.88845581270923,9.9447247768106,9.99496202756309,9.95493148242837,9.9494337433093,10.0375305371837,10.0026793312963,9.99397783846662,9.99631360298555,10.0410022479078,10.0445391266009,10.0134347531168,10.0209114497096,9.99430072028707,10.0028552413472,10.0046510598863,10.0137957658794
"21",8.91730844067351,9.31708199868814,9.68118421919113,9.632884188044,9.92909309804935,9.97756610557006,10.0578553994019,9.95202871584394,9.95483271549613,9.93498068174674,9.93085529291906,10.0670483001906,10.0562121269644,9.92081780705049,9.94081744022979,9.9696553094048,9.93705717190409,10.0353746299947,10.0176295170635,10.0304076137426,10.044103472541,10.0137882708718,10.0180954673133,10.0132298820791,10.0116612470942,9.99500085156328,10.0087936494165,9.99860653188551,10.0019135331013
"22",8.3397105913991,9.220137575738,10.0776355680358,9.73658290736553,9.78868763260973,9.86616906959573,9.88677415745598,9.90062919221075,9.83001967249762,10.1002924889785,10.0769248453658,10.0314643316165,9.96216232354402,10.0310261099359,10.0388385738351,10.0205947227761,9.98787531103966,10.0327066735878,10.0414373850401,10.013860223249,10.0042530538813,9.97356435547616,10.0487596519307,10.0277336122544,10.0150721836793,9.97737609314302,10.016472630278,10.0003975761834,10.0133802446204
"23",8.93194431088278,9.49347628713266,9.85849486144422,10.2364758342317,9.83891400699431,9.92589711617447,9.85793535758415,9.92338720817838,10.006223775799,10.0319909316686,10.0348702955861,9.98129677372273,10.0055726096424,10.0333236392131,10.0184188912173,10.0014853907678,10.021830788341,10.0519493778404,9.96025544003338,10.0030169463056,10.0162704276656,10.0080223157517,10.009148802737,9.97748501130874,9.99479315844693,10.0182042174414,10.0149053363486,10.017303325226,10.0056993436396
"24",8.70517492981805,9.4375069038813,9.48706264851511,9.91953368335025,9.70187354522678,10.0449801053566,9.95695450196409,9.88933946335537,10.0195854823038,9.976581546523,10.0554384503011,10.0234047740706,9.94621512844345,10.0164251087983,9.99094950819363,9.93706793362685,10.0229705719621,9.95989577954821,9.97730036943618,10.0328356963487,10.009675017488,10.0392526464815,10.0175606553134,10.0163855436794,10.0140451086819,9.9946445745404,10.0252413040936,10.0174734328416,10.0115162782153
"25",8.67975480950023,9.50168218150426,9.68227553694172,9.93594083235006,9.98346192349287,9.77137085520567,10.130372896749,9.78884648257391,9.81472849314123,9.98618857262333,10.0210429347404,9.93770806386961,10.0071794339971,9.9582833529527,10.0085241201465,9.97082565791604,10.0609843973514,9.96447788031752,9.98471534343255,10.0380018483131,10.0345891591689,9.99291458626619,10.0224038272804,10.009268383134,10.0204570053061,10.0202278238782,9.98586828334341,10.0007501723413,10.004788713405
"26",8.26896443566274,9.10440867831491,9.56777991782611,9.7718499750075,9.74249030912195,9.82531919993161,9.91096871411005,9.94881732300431,9.92498841717306,10.0393848575274,9.9252278249685,9.9262510085486,10.0149323432284,9.96258299262755,9.99695922305945,9.98874182346269,10.0171159732793,10.0199186102074,9.99427682675162,9.98867158752166,9.9738236028986,10.0340219446495,9.99459802415884,10.0018571085091,10.0038636709626,10.0254852728272,9.99203336095275,10.0081195732721,10.0126814503498
"27",8.67408379920214,9.22015587376883,9.65997426053594,9.89424287288572,9.99717971426727,9.90043246672844,9.90402371830059,9.9719025052008,9.9388824826141,9.96691330282851,9.93992898059862,9.96475457652481,9.92043769959773,9.98439138101073,10.0076874464274,9.99684144831277,10.0043750436973,9.99601211955197,10.0000285001846,9.98076167002995,10.0362157867984,9.9894626856447,10.0053181616878,10.0326353637386,9.99742393644535,10.0262559069575,10.0080176731795,10.0086262385174,10.0152501187191
"28",8.48571482606902,9.19515609856208,9.8425541063883,9.73743210995332,9.91399979140572,9.86408759308468,9.93659338801321,9.90556945118493,9.93314351917184,9.98956557602475,9.93694527198302,9.9393500749535,9.92922195593228,10.0209441952618,9.9314843508959,10.0426989248368,9.98865172984598,9.9747254624807,10.0172525854396,9.96298843011236,9.96729199349577,9.96499690382577,9.97213608986323,10.0392090844928,10.0211213691024,10.00928204874,10.0076283752567,10.0236791597095,10.0201984710993
"29",8.41700524070134,9.47783909997505,9.71911609243669,9.90240431431836,9.88376276497576,9.81005586121262,9.82852806407436,9.91748597355534,9.92762726774459,9.96800471347083,10.0168458017384,9.93456276291311,10.1058002514579,9.98912263163451,10.0533476766452,9.97718971037649,10.0010608193153,9.96597650720626,9.99043260166481,10.0447907182081,10.0185059977146,9.99758924507733,10.0230865317404,10.0015468677768,10.0149386055727,10.0109361515143,10.0058415415596,10.0005293649331,9.99928692998492
"30",8.55031388277991,9.22731568420428,9.59447324608275,9.95062935428107,9.97416462832764,9.96829650307303,9.86815202301962,9.90536030417156,9.99826999037154,10.0090511813696,10.0230742820817,10.0762765274611,9.94340245820227,9.98874224133018,9.94503412683676,10.0322706353061,10.0052345285119,9.9810179115949,10.0114366636659,9.98743693774881,10.0330720550469,10.0077965673314,9.99496447734081,10.0051621836725,10.0096117201153,10.007453094229,9.98955973646429,10.0041082119879,10.0022242333858
"31",8.14813047949335,9.16793682675131,9.57317483711324,9.75926738016828,9.79327582446773,9.72325853625083,9.94889356472218,9.86362901797005,9.98857831098275,9.94183977757698,9.95411596519725,9.98002356189367,9.98820303677792,9.95528955299751,10.0397991970868,9.89828643886783,10.0218050533898,10.0059718164347,9.98470936009371,9.98452389062684,9.98976043301963,9.95049147869885,9.98101108288645,10.0221170595219,9.98744162605792,10.030628806049,10.0206694410458,10.0098806838729,9.99491173458825
"32",8.67945923156839,9.70818556513865,9.42134048824618,9.83706014722868,9.71658919781246,9.99960973721287,9.85137777799957,9.89141050990068,9.94452993695434,9.92652304797205,9.86741813912689,9.94157317046623,9.99582394242572,9.98861395142032,10.0447146478669,9.97737797694713,10.0193520964091,9.98799806724249,9.97527282061343,10.0106122412588,9.97409448442479,9.97690681404627,10.0109235053521,9.98923872510619,10.0079427757166,10.0033643036219,10.0147844729286,10.0103187014209,10.0132303682694
"33",8.94843751104329,9.73539955732104,9.95513339585287,9.76259276156743,9.8677566475302,9.93115874957832,9.91643687042631,9.85766116977938,10.0507019573247,9.9418060136577,10.081496149355,10.0066075763425,9.96665722799448,9.97199615244009,10.0548166818176,9.96830655606271,9.97449338887693,10.0032658247462,9.95892601647866,9.9833254952207,9.99804343842626,9.98500388166215,10.0208442306686,10.0009847507823,9.99810186889119,9.97915214642457,9.99555953458906,10.0052859913862,9.9935700664049
"34",9.18556485726528,9.18805444247208,9.599699392404,9.84206433336593,9.77989582897331,9.86557224962516,10.0970847148241,9.82066537728136,9.90571454454925,9.97647337331043,10.0400601364847,9.98479469490052,10.0099035837629,10.0158018013707,10.0089304547264,10.0175825641639,9.94506674387971,10.018350675022,10.0081369382415,10.0216126755387,9.98565489737291,9.99627366649384,10.02635398075,9.99550429044379,10.001727844524,10.0021483177593,9.99953287238444,10.0131226303619,10.011958969476
"35",9.37066168325093,9.25694568613851,9.77631899351699,9.86926971225037,9.88416905609335,9.99142389412316,9.90570260570107,9.98358768938481,10.0765820663192,9.92197975441112,10.0315330582217,9.94084588446094,10.0465666472598,10.0130821347367,10.0108001668451,9.98737577911588,10.0114717675509,10.0064862144045,10.0033827775522,10.0233148194177,9.98180699666295,10.0096834521051,9.98549738275102,10.0120016673574,10.0313295130443,10.0247104911269,9.99418859429462,10.0154546915163,10.0102402659277
"36",8.88242502085308,9.75597359449219,9.59828059471805,9.69614570012716,9.83264162433339,9.9460107389947,9.88774567565765,9.99129921357168,9.96701826980952,10.0356518384011,9.99171312533356,9.95435550851652,9.98816113762824,9.9673372094339,9.9496214179039,10.0270912648066,9.95269138189152,10.0516036848277,9.9899048818748,9.99194527762672,10.0055520441868,9.99412961600216,9.99075715281903,9.97011739810532,10.0003662068866,10.0062943529337,10.009255219858,10.0259064123098,9.99977900128081
"37",7.83948869718398,9.33943749118369,9.62336218442469,9.82694227443824,9.85595958388061,9.90108846649973,9.72947985190278,9.90292044915877,9.97895072206522,10.0367679237035,10.1049111244738,10.0036936852671,10.0331104039155,9.95827946121639,9.96164870108043,10.0240881772859,9.99453853292355,9.97285071105725,10.0040667519977,10.016873301202,9.97002749728238,10.0221493102732,10.0094914317236,9.97648101741477,9.98790580072109,10.005470874892,10.0177565639757,10.0035203277206,10.0078589687011
"38",8.2383627399087,9.20050514039788,9.87118543457587,9.87000256205003,9.78627640458834,9.88732301090647,9.88199319932668,9.86153439594482,9.96070771884574,10.0077023016325,10.0258661061139,9.98584883122293,9.92368056217418,10.024812108737,9.98358264860741,10.0169455815121,9.94172484138239,9.95813893558525,9.99901948772363,10.0021176298488,9.99342442342232,10.0197012265365,10.0025414370716,10.0097488823825,10.0500719379256,10.0098831885576,10.009095231028,10.0111790716443,10.0101557985081
"39",8.68358769649752,9.30664396775858,9.55115467488844,10.1042718726219,9.92669265484353,9.87537840353105,9.81057794013435,10.0145962080995,10.0656202658388,10.0472152190921,10.0661246775097,10.0849730747788,10.0130978699641,9.99636368949091,10.0597768832619,9.96650839490635,10.0086183308353,9.99948780756087,9.98595444052551,10.0088249626224,9.99900952170201,10.0211955012121,9.98176443577465,9.99876932029951,10.002751530217,9.9948649663167,10.0205121507083,10.0087327232354,10.0066962663157
"40",8.9313423146723,9.62206844066702,10.0124739096443,9.73182656447275,9.90311140287529,9.99302628003493,9.94530840720831,9.91354725236516,9.9143948073814,9.99393796732068,10.0088485444134,9.94334793735146,9.94870801134821,9.99614366917419,9.94884310690954,10.007544308346,9.97254879340333,9.99768704969053,9.94584355819683,9.97639926550125,10.0173877612228,10.0162033816744,10.0158967269159,9.99452060017844,9.98896151093099,9.99752776014699,10.0038861351972,10.0209796153852,10.0147030868723
"41",8.70149963130445,9.4432420555418,9.77349187151459,10.0052567187281,9.85034954537912,9.913387596207,9.95185271751838,9.92435103215666,9.92604854980148,10.0125890434477,9.84623123504014,9.95084557900501,9.98850284549417,9.98659565971698,9.97948304860265,9.94971908054025,10.0252227865849,10.0047757349734,9.98986165011456,9.9820311261485,9.98893681075013,10.0197932923923,10.033291743827,9.9738817352893,10.0025513518107,9.99273800641631,10.0007564179145,9.99810794849704,10.012599248778
"42",8.93497771208932,9.29011076295978,9.8553310169581,9.74621505738768,9.81687210221406,9.91133829979012,9.87812966038797,9.80792674132524,10.001636675258,9.99475049314767,9.90642248084686,10.0100403768606,10.0563085705988,10.0236686740055,10.0073094430198,10.0108192462899,10.0048620514929,10.0051832857729,9.99309836146683,10.0101541872538,10.0051692320976,9.97846437807468,9.95551981014085,10.0118020299683,10.0202495965421,10.0130804665751,10.0197891163406,10.0081459021367,10.0210105485261
"43",8.5968419519046,9.91316755853501,9.63369933746295,9.84014920811488,10.0083109259412,9.88308850960087,10.0284324121736,9.88370124388966,9.99933263957465,9.91772672339779,10.0169522096738,9.97365126799451,9.98235509204365,10.0228320795619,9.96921876650701,9.99527417471381,10.0298882862249,9.94445736853952,10.013670487743,9.99409158355821,9.98172799911255,10.0102778655011,10.0216516588897,9.95498211599263,10.0334343734865,9.98797838575129,9.99973569474477,10.0032843803807,10.0085197665596
"44",9.15570496732988,9.36935677868074,9.88748688056127,9.8511060959308,9.91337639572961,9.70055130438993,9.83504165746182,10.0053262135201,9.94425692875205,10.0128776780957,10.0402144284639,9.97824612683138,9.91702748006672,10.0259411518018,9.9821026983101,10.0302330226263,10.0149433320416,9.97973386029932,9.9875008009836,10.0287866476437,9.97151039866932,9.98308367139224,9.97677845464158,10.0019796606584,9.98971889748669,10.0035053390983,9.99329663733061,9.99754882992976,10.0111564855448
"45",8.5833638104581,9.21280981907461,10.0389651404029,9.66510076065576,9.98862097857789,9.87794047693691,9.81945968438908,9.9105054659366,9.90431198299269,10.0201192682375,10.0620482597098,9.89452993959772,9.89853827407642,9.90927430144395,9.97615283605563,9.9873653826171,10.0395342299928,10.0140632768647,10.0236838486988,9.98980536760019,10.0139137320643,10.0145628017212,9.97770035687364,10.0268289373375,10.0107753696623,10.0046961801186,9.99715453261366,10.0011543262779,10.0040288919629
"46",8.56197609431299,9.50700896972674,9.57050816545424,9.60326920612594,9.81992979737053,9.94652195570201,9.85663702498409,9.97427077253081,9.91875281836566,9.91374595314259,10.1050344195047,9.92932216295431,10.0604079704924,9.95107993643128,10.0844433535502,9.97795118718155,10.0282886572526,9.97880232530401,9.99360121563771,10.0327766457036,9.98651465181196,10.0085186337722,9.9987197730895,10.0067945842676,10.0353684866195,10.0123940367934,9.9912008284527,10.0108095505791,10.0075398261747
"47",8.33670977551547,9.03630425982994,9.58552277816098,9.79215278886859,10.0534348175962,9.89390790919039,9.78571222533392,10.0126695523675,10.0222356098807,9.9798041771231,9.94210563780226,9.96444389338974,9.99280287980294,9.9660430704394,9.96307956464733,9.9908521001277,9.96908953424393,9.94947775828452,9.99250238505295,9.98340154518559,9.9864168572631,10.0146381099514,10.0311723883684,9.99881941628348,9.98942136160346,9.98670108161306,10.0185788030896,9.98742070683199,10.0104328338981
"48",8.99270420449567,9.4655064713391,9.62871244513656,9.88608997193422,9.82070227176497,9.75796183845719,9.95161701925359,9.86742514029127,9.94802338464295,10.0247907095603,10.0492969213345,9.91897580959152,10.0013341500225,9.9894675674199,10.0193948728433,10.0397758459065,9.90987741411994,9.9798102505907,9.96684289241512,9.99903086414717,10.0236463632396,10.0096335493264,10.0054106759755,10.0241154756887,10.0141748544097,9.98528942537952,10.0146345204514,10.0151842046419,10.0093361815857
"49",8.05528206357887,9.79395390838055,9.60700545162955,9.63821138481473,9.84836162638057,10.0912822411448,10.0727894362615,9.94588483174744,9.99880547308068,9.98081275379202,9.95427123617004,9.9867412736069,10.0275157119657,10.0372280904702,10.1012497508884,10.0183489417348,9.9585011817343,9.95036814194796,10.011717198063,10.0003793475697,10.0176068490921,10.0051137152876,10.0114032454647,10.0068416615507,9.98216794822653,9.98341085555434,10.0149421176525,10.0046438124259,10.0019966956
"50",8.84882286452823,9.63003038366893,9.52422025580448,9.57869993381206,9.89037802254748,9.98674533644163,10.1217060038874,9.96222966690594,9.95867384827037,9.96576569882386,9.98069274840908,9.9682532509718,10.0249996305369,10.0100514811122,9.97444265711719,9.9232147336912,10.0349773970394,9.94553810236676,10.0081753731833,10.0230095504464,10.026523117493,9.99905260010295,9.99401931238219,10.025408188488,9.9799030466802,10.0029133742922,10.0137277447557,9.9875239715697,10.0095032897381
"51",8.55434183249532,9.7633747164614,9.5777925749665,9.6464130952787,9.96007819277575,10.0257853241136,9.85630914199769,9.9397057716053,9.86885798080479,10.0038574742067,10.0307454012739,10.0579688370329,10.0299632493762,9.99798566252986,9.96814724485468,9.96268995425656,9.96106928487087,9.99110631583689,9.99398239605727,10.0457614530172,10.0422145990657,9.99983652269623,10.0120380192658,9.97595885213147,10.0062305578803,9.99664238128151,10.0114885066442,9.99856865039192,9.99807606582973
"52",9.25500756254537,9.67251679816887,9.90115954146245,9.94767740490919,9.88581647866615,9.84344371438355,9.94416718101857,9.79391466001902,9.79880524397283,10.0218328207484,10.040233218784,9.97249079726082,10.0257154785193,9.98124083254958,9.99614378303919,9.96296386805508,9.95706624792905,10.0191225343472,10.0339638837687,9.98186500574558,9.99959230470515,9.98901831597517,10.0117256586708,10.0213079226547,9.97263929255769,9.99877178674203,9.99425540833323,10.0119018661774,10.0035062661145
"53",8.64575927863574,9.33002983600913,9.4220970472034,9.88644795968614,9.7135229401484,10.1644879129719,9.86692787441038,9.98096064746543,9.92325308720321,10.0193855855302,10.0609581381847,9.90716117444691,10.0268500713477,10.010939810039,9.9857120692512,9.96650681724779,10.0726121600086,9.90795141581256,9.97462871874536,10.0132479844018,10.0340053124617,10.0126928197533,10.0082797002331,10.0329408031105,10.0022980122741,9.99809983353458,10.0103703967232,9.99675719959976,10.0159814904726
"54",8.11948909141183,9.71347147493655,9.71902721737493,9.61623714672747,9.6387888929904,9.89955676606026,9.83754407028662,9.9753741738217,10.0137034778593,9.95887819598343,9.91563517404416,10.0258085941424,9.98901067755278,9.99716436866412,9.92613203604384,10.0016754994734,10.0167271658191,9.99851478003503,9.97839381642261,9.97336395893776,10.0215727706731,9.97152659951024,10.0085869404575,9.99258154937004,10.0070524356477,9.98162776878414,10.0042262715831,10.0089551091093,10.0029577265114
"55",8.05597280836881,9.27500567673488,9.72642779550046,9.89074388999333,9.89706083313039,9.88026850573375,9.88183485005139,9.98087315499275,9.92767179764236,9.97945748817331,9.97292042586947,9.87168476812177,10.0267890085758,10.0168623674117,9.97807888675113,10.0149679279289,9.97774225264714,9.99188387599752,10.0295756812352,10.0325054932128,9.97737166919936,10.04234863652,9.96873574069336,9.988760274059,9.99315251133575,10.0084079107152,10.001019455199,10.0163058854954,10.0113595485024
"56",8.57657240024626,9.51398831852151,9.30032723836579,9.66831510385123,9.81122169520413,9.93853032043004,9.99869154136307,9.85794280853919,9.96209139104174,9.99234341770053,9.9603724775785,9.97235125542421,10.0181163455988,9.9236135236129,9.99265980756162,9.96483503385369,10.0280436455097,9.99585108882687,9.94867991911479,10.0064053190461,10.0017521436227,9.99650240618569,10.0184309738645,10.0067654112589,9.97974642220181,9.99969165249135,10.0266543647494,10.0098051181162,10.0125253433775
